Category,Date,Open,High,Low,Close,Volume,SMA_10,EMA_10,Volatility,Wavelet_Trend,Wavelet_Noise,Wavelet_HighFreq,General_Index,Economic_Score,Market_Sentiment,News_Tag,Close_Next
Finance,2027-02-12,765.0382976848534,767.3611552895317,764.5016267904405,765.5028658551083,1991244,759.9996176350174,760.4059151489381,4.685161881420161,759.9996176350174,5.503248220090882,1.694800139699737,4486,71.87890348200257,Neutral,Product Launch,767.4052113397302
Retail,2027-02-13,766.8382012467627,768.1798563756807,765.5816411149666,767.4052113397302,2872898,761.4577955468583,761.6785144563547,4.467649512485761,761.4577955468583,5.94741579287188,1.9023454846218328,3677,21.53305275287315,Positive,Product Launch,767.3100843330102
Finance,2027-02-14,767.1366985446268,767.442414710679,767.0168552186905,767.3100843330102,2662937,762.7921893149371,762.7024362521103,3.9434536906238113,762.7921893149371,4.517895018073091,-0.09512700671996299,3211,72.1909573992304,Negative,Regulation,770.5614979596335
Retail,2027-02-15,770.2686015979091,770.599808930736,769.2696421735874,770.5614979596335,2896409,764.3173402948312,764.131356562569,3.6678090747609504,764.3173402948312,6.244157664802287,3.2514136266232754,3304,81.06657734835125,Neutral,Regulation,770.7613867855684
Health,2027-02-16,770.6505869383759,772.415103907514,770.2956284932649,770.7613867855684,2584081,765.489737903507,765.3368166031142,3.666338285107835,765.489737903507,5.271648882061413,0.19988882593497692,3534,41.18974783621112,Negative,Earnings,771.5125396925115
Finance,2027-02-17,770.7920488752491,772.5620109678343,771.1990188352082,771.5125396925115,3407647,766.5965439425743,766.459675346641,3.644594760865755,766.5965439425743,4.915995749937224,0.751152906943048,3489,74.6419232844105,Neutral,Merger,771.6663960439438
Health,2027-02-18,772.1458041971777,773.2168841476137,770.2995372136293,771.6663960439438,1820173,767.717566943843,767.4063518370597,3.248587256717731,767.717566943843,3.9488291001007383,0.15385635143229592,3963,40.40299503284599,Positive,Earnings,772.1975541391067
Health,2027-02-19,772.761397286365,772.6664053391297,771.0101848992892,772.1975541391067,3511022,768.6488883209704,768.2774795283409,3.0371127286783457,768.6488883209704,3.548665818136328,0.5311580951629367,3361,67.835062945502,Neutral,Product Launch,770.5050039653163
Energy,2027-02-20,769.5313327282458,771.1951714563428,768.9953490485916,770.5050039653163,2240962,769.1230605829337,768.6824839714272,2.903762461005334,769.1230605829337,1.3819433823825875,-1.692550173790437,4569,76.3997049319543,Negative,Regulation,768.1249022001277
Finance,2027-02-21,768.614131102961,768.1851099445504,767.5059770472353,768.1249022001277,2312128,769.5547442314056,768.5811054675546,2.2796239909553644,769.5547442314056,-1.4298420312778717,-2.380101765188556,2198,99.19266183081108,Negative,Product Launch,771.8139123265777
Tech,2027-02-22,771.4086480116669,773.7368969757259,770.9179690138133,771.8139123265777,3618969,770.1858488785526,769.1688885328315,1.8700374687474757,770.1858488785526,1.6280634480250455,3.6890101264499435,3787,34.53966620635961,Neutral,Other,770.6199896299411
Energy,2027-02-23,771.0484773984325,771.9557254433427,769.8090462772802,770.6199896299411,2615767,770.5073267075737,769.4327250959423,1.5950065947218703,770.5073267075737,0.11266292236734898,-1.193922696636605,3073,41.104078057461145,Positive,Other,769.1372049310285
Health,2027-02-24,769.1029816846952,771.003615106547,767.1690260030954,769.1372049310285,2788144,770.6900387673755,769.3789941568671,1.2568678993497222,770.6900387673755,-1.5528338363470766,-1.48278469891261,3165,16.562005941017134,Positive,Product Launch,765.330424703821
Tech,2027-02-25,765.3448124858614,765.8614175186791,764.7459267903422,765.330424703821,1107042,770.1669314417943,768.6428906199496,2.1131855804811086,770.1669314417943,-4.836506737973309,-3.8067802272074687,3806,20.40730584018069,Negative,Merger,764.552501208442
Finance,2027-02-26,764.4599523837313,765.7754284308933,763.9628667317485,764.552501208442,1768013,769.5460428840815,767.899183454221,2.7386818272146796,769.5460428840815,-4.9935416756395625,-0.7779234953790137,3537,69.33950025983778,Negative,Merger,762.406321621627
Energy,2027-02-27,763.0123862237436,763.7633215582122,761.6972252039698,762.406321621627,3753730,768.6354210769931,766.9004813028403,3.437046416280354,768.6354210769931,-6.229099455366168,-2.1461795868150375,4717,91.7045590154476,Neutral,Earnings,766.1903519418997
Finance,2027-02-28,765.5705579356372,766.8254513424149,765.0611637793191,766.1903519418997,4327372,768.0878166667887,766.7713668735784,3.335206815732083,768.0878166667887,-1.897464724889005,3.784030320272791,2030,39.460495166124055,Neutral,Earnings,768.709986120585
Retail,2027-03-01,769.0139062899525,770.4062045906162,768.2053406320575,768.709986120585,4073454,767.7390598649365,767.1238431003069,3.025691476576298,767.7390598649365,0.9709262556484646,2.519634178685237,4380,17.984444683554123,Neutral,Earnings,767.8336854302295
Tech,2027-03-02,768.3843505126742,769.7280083560299,766.0031055494709,767.8336854302295,4640625,767.471928011428,767.2529053421109,2.8681816377170195,767.471928011428,0.3617574188015169,-0.8763006903554924,2659,28.509949938299407,Positive,Regulation,772.8385570409181
Tech,2027-03-03,773.1967270811883,774.6082672763101,772.3071859111856,772.8385570409181,3481485,767.943293495507,768.2684783782577,3.3365096668970278,767.943293495507,4.895263545411126,5.00487161068861,4224,45.50517048081386,Positive,Merger,775.3020880149013
Retail,2027-03-04,776.464437472063,776.78022196678,773.5104565517809,775.3020880149013,1633556,768.2921110643393,769.547316494011,3.917823949530593,768.2921110643393,7.009976950561963,2.463530973983211,4417,29.065032936536838,Negative,Product Launch,775.152425247884
Finance,2027-03-05,774.8879518665217,775.707354607334,774.9454751205908,775.152425247884,4700121,768.7453546261336,770.5664271765334,4.443905881007926,768.7453546261336,6.407070621750449,-0.14966276701727566,2546,23.357908312186627,Negative,Other,770.6536138181369
Energy,2027-03-06,771.1322662294338,771.2168459023482,769.3404884133377,770.6536138181369,2118210,768.8969955148444,770.5822792931885,4.4844503218769285,768.8969955148444,1.7566183032924982,-4.498811429747093,4582,73.59844887570796,Negative,Merger,775.7354989633184
Tech,2027-03-07,775.6824536456477,777.6622196042105,773.9215279264419,775.7354989633184,4525298,769.9375029407942,771.5192283241213,4.763411443663359,769.9375029407942,5.797996022524217,5.081885145181445,3129,0.7844921240623193,Neutral,Merger,773.4563540297912
Health,2027-03-08,774.0730570679675,773.4769230216626,773.1188551529948,773.4563540297912,3031143,770.8278882229291,771.8714329978794,4.46799740198462,770.8278882229291,2.6284658068620956,-2.2791449335271636,4144,53.92305273364831,Positive,Merger,770.6655565358774
Energy,2027-03-09,770.6617120380167,772.0976564823617,768.7289026156789,770.6655565358774,3235843,771.6538117143542,771.6521827320609,3.3656612108641237,771.6538117143542,-0.9882551784768339,-2.7907974939138285,4277,79.37668070297539,Negative,Earnings,773.2106973998966
Health,2027-03-10,773.0167595089654,774.6231897250071,772.3049306790656,773.2106973998966,2453731,772.3558462601538,771.9355490353037,2.7807883333585828,772.3558462601538,0.8548511397427774,2.5451408640192312,4274,26.62282863174682,Negative,Regulation,778.5902022125752
Energy,2027-03-11,779.243238314511,779.8355812944748,776.698771995693,778.5902022125752,2066802,773.3438678693528,773.1454859766257,3.08054982062603,773.3438678693528,5.2463343432223155,5.379504812678533,2370,60.329151061201735,Negative,Product Launch,781.8587478495962
Health,2027-03-12,781.6129668800867,783.8389655417699,780.505107762336,781.8587478495962,4171050,774.7463741112895,774.7297154080748,3.4621592131537993,774.7463741112895,7.112373738306701,3.2685456370210204,3123,66.89001056186179,Negative,Earnings,783.4865660897009
Tech,2027-03-13,782.7802032102506,784.1103249612283,782.8833923499537,783.4865660897009,2952512,775.8111750161678,776.3218700774612,4.337076561850973,775.8111750161678,7.675391073533092,1.627818240104716,3468,65.50246964050899,Negative,Regulation,785.1760747730315
Tech,2027-03-14,784.9176513314445,785.856018500618,784.7994697231973,785.1760747730315,2893223,776.7985736919808,777.9317254766557,5.238582445677875,776.7985736919808,8.377501081050696,1.6895086833305868,3491,44.58496341987177,Negative,Merger,787.382905890592
Energy,2027-03-15,787.6924223638863,787.5407846964852,786.7754357981419,787.382905890592,4031534,778.0216217562516,779.6501219155532,6.158503895489721,778.0216217562516,9.361284134340394,2.2068311175605686,4102,34.65779878757792,Positive,Regulation,789.4007630701656
Retail,2027-03-16,790.0967824459591,790.286359343253,789.2147282516402,789.4007630701656,2972640,779.8963366814545,781.4229657618463,6.50978995765401,779.8963366814545,9.504426388711067,2.017857179573525,4471,83.59240730278134,Negative,Earnings,790.4631459181044
Tech,2027-03-17,790.5187106057526,790.9852429705741,790.1754099854177,790.4631459181044,3004358,781.3691013769331,783.0666348811659,7.1028227258960035,781.3691013769331,9.094044541171229,1.0623828479388067,4362,75.84459569998643,Positive,Merger,791.1715481260081
Tech,2027-03-18,791.8306466596251,791.8583215303635,790.9622272453151,791.1715481260081,1691572,783.1406207865548,784.5402554711372,7.119179084866525,783.1406207865548,8.030927339453342,0.7084022079037595,3151,32.12551734139125,Neutral,Earnings,791.5463618702091
Retail,2027-03-19,790.8672744094704,793.2155054507203,790.700474782726,791.5463618702091,3191987,785.2287013199879,785.8140929982412,6.032991238436496,785.2287013199879,6.317660550221262,0.374813744200992,4079,10.301919444220609,Positive,Product Launch,790.5384326924758
Retail,2027-03-20,790.3168009600669,792.4094017195308,788.9472759399606,790.5384326924758,4400755,786.9614748492459,786.6730638517383,4.4883631950377465,786.9614748492459,3.576957843229934,-1.007929177733331,2092,7.180754544546919,Neutral,Merger,790.4770825387423
Retail,2027-03-21,790.3327949801652,790.8485486827526,790.1943154303095,790.4770825387423,1073079,788.1501628818626,787.3647036130117,3.4874399559183855,788.1501628818626,2.3269196568796815,-0.061350153733542356,4566,9.427597789893605,Positive,Regulation,787.5911689103515
Finance,2027-03-22,787.5338891966152,788.3361867734584,787.3305280440068,787.5911689103515,2072522,788.7234049879381,787.4058791216188,2.7265086149261126,788.7234049879381,-1.13223607758664,-2.8859136283907674,3281,58.28693611920428,Positive,Earnings,787.894489656762
Health,2027-03-23,787.936536850887,789.7517507809928,786.6076317577273,787.894489656762,3084762,789.1641973446442,787.4947174007357,2.060859664429568,789.1641973446442,-1.26970768788226,0.30332074641046347,4900,5.166217582898969,Negative,Other,786.4173074424601
Tech,2027-03-24,786.7627629211562,786.5409243638386,786.022941478524,786.4173074424601,2735676,789.2883206115871,787.2988246810492,1.8169112875916429,789.2883206115871,-2.871013169126968,-1.4771822143018198,3925,33.69268749640384,Positive,Regulation,784.7101288080286
Health,2027-03-25,784.4877253889433,784.8948498642513,784.5149087318106,784.7101288080286,1897165,789.0210429033307,786.8281527041363,2.2687578794643133,789.0210429033307,-4.31091409530211,-1.707178634431557,3243,75.31997019142294,Positive,Regulation,785.5699171103355
Energy,2027-03-26,785.6394314538121,785.895499088748,785.2362199539243,785.5699171103355,4152981,788.6379583073477,786.5993825961725,2.5082952288992484,788.6379583073477,-3.068041197012235,0.8597883023069244,4799,29.43481665153781,Negative,Merger,788.8539216830247
Tech,2027-03-27,788.8313602378627,790.0443473512785,787.0064588912712,788.8539216830247,1079311,788.4770358838398,787.009298793782,2.4285403640680023,788.4770358838398,0.37688579918494725,3.2840045726892413,3571,76.33080771801298,Neutral,Regulation,791.1905548950293
Tech,2027-03-28,790.7276099430837,791.4914994370413,789.547612389477,791.1905548950293,3916397,788.4789365607419,787.769527175827,2.4308898182063268,788.4789365607419,2.7116183342874365,2.3366332120045854,2415,74.54670382070553,Negative,Earnings,788.5495536877829
Retail,2027-03-29,788.4927203432422,790.4857064506843,787.8414245630727,788.5495536877829,1981835,788.1792557424993,787.9113501780007,2.1827818793554314,788.1792557424993,0.37029794528359616,-2.641001207246404,4604,24.582713263321633,Negative,Other,787.0702974146423
Retail,2027-03-30,786.9984676496937,787.9637264691593,785.7586558799875,787.0702974146423,4042288,787.8324422147159,787.7584314937536,2.036939617734678,787.8324422147159,-0.7621448000736564,-1.4792562731406633,4413,72.88221800927455,Negative,Product Launch,789.4518397906187
Finance,2027-03-31,789.3692995081171,790.454875711319,788.3772884432826,789.4518397906187,4456237,787.7299179399035,788.0663239113653,1.9109427822351894,787.7299179399035,1.7219218507151481,2.381542375976437,3544,74.77766382721008,Neutral,Other,787.9868650035421
Finance,2027-04-01,788.0027447318329,788.4801822351529,786.632616476577,787.9868650035421,4737609,787.7694875492227,788.0518768372156,1.9118470944579153,787.7694875492227,0.21737745431937583,-1.464974787076585,4646,39.745392566702684,Positive,Earnings,788.037598703548
Finance,2027-04-02,788.0754354738548,788.9795192084175,786.6722563986225,788.037598703548,1954940,787.7837984539012,788.0492808129123,1.9134217127538704,787.7837984539012,0.25380024964681525,0.050733700005935134,4378,21.042048374151822,Positive,Merger,789.6377029015971
Health,2027-04-03,789.4215553120434,790.9615301668712,788.3802348714771,789.6377029015971,2198061,788.1058379998149,788.3380848290368,1.9288227031894538,788.1058379998149,1.5318649017822281,1.6001041980490527,2688,52.12708068918691,Negative,Earnings,788.2010139918698
Tech,2027-04-04,788.8373713588554,789.7033682657778,787.6688112547952,788.2010139918698,3323985,788.454926518199,788.3131628586427,1.5181422419322737,788.454926518199,-0.253912526329259,-1.4366889097273088,3665,92.13975880001964,Negative,Regulation,788.9117650041617
Retail,2027-04-05,788.3270246895602,790.4195011695815,788.8337521626361,788.9117650041617,1562773,788.7891113075817,788.4219996123734,1.1309499539421668,788.7891113075817,0.12265369657995961,0.7107510122918939,4058,63.9616732432062,Positive,Merger,786.7437140143253
Health,2027-04-06,786.3832289600904,787.8994962397135,785.8325804503451,786.7437140143253,2247880,788.5780905407116,788.1168567763646,1.3015197205528077,788.5780905407116,-1.834376526386336,-2.168050989836388,4865,17.29224976272612,Positive,Product Launch,786.0409787264228
Tech,2027-04-07,787.4309605385346,787.8496982764105,784.2590309570414,786.0409787264228,1897936,788.0631329238511,787.7394244036478,1.164556908150741,788.0631329238511,-2.0221541974282218,-0.702735287902442,3530,68.275692473352,Positive,Product Launch,787.180542594708
Health,2027-04-08,786.6615469172134,788.8153582893202,786.0415480776708,787.180542594708,4948261,787.9262318145436,787.637809529295,1.181368158022885,787.9262318145436,-0.74568921983564,1.1395638682851086,2418,42.720302728183455,Neutral,Earnings,784.4945551276446
Energy,2027-04-09,783.8176777902897,786.0086513570419,782.8297730442408,784.4945551276446,4678847,787.6686575858438,787.066308728995,1.5965592474890993,787.6686575858438,-3.1741024581991724,-2.6859874670633417,3145,59.1528797355373,Neutral,Regulation,785.8755046035654
Tech,2027-04-10,786.2427429760661,785.9867156469263,783.892255917643,785.8755046035654,4623527,787.3110240671384,786.8497988880077,1.5526913688497737,787.3110240671384,-1.435519463572973,1.3809494759208292,2910,73.4064035023108,Negative,Product Launch,786.3362290057121
Finance,2027-04-11,785.2976690788252,786.3499849301514,786.0089965974355,786.3362290057121,2362617,787.1459604673555,786.7564225457721,1.5605789133394328,787.1459604673555,-0.8097314616434232,0.46072440214663857,3354,51.49473515144448,Neutral,Other,787.9412089145463
Energy,2027-04-12,787.8235719595601,788.3661034689372,786.5576536362623,787.9412089145463,2053580,787.1363214884552,786.9718382491856,1.5547465371212201,787.1363214884552,0.8048874260911134,1.6049799088342525,3566,81.39839745733086,Negative,Merger,788.8890371826757
Energy,2027-04-13,789.961949645214,790.2160843705026,787.5404500352756,788.8890371826757,3054321,787.0614549165632,787.3204198734564,1.4342704086864144,787.0614549165632,1.827582266112472,0.9478282681293422,4395,72.21555793166277,Positive,Other,792.1173180426234
Finance,2027-04-14,791.3448500815467,792.9397130203885,790.1574071479068,792.1173180426234,4453796,787.4530853216386,788.1925831769413,2.1407059523189176,787.4530853216386,4.664232720984842,3.228280859947745,2411,61.50733400185106,Positive,Product Launch,792.8677670479192
Retail,2027-04-15,791.8767848050499,793.6725795665178,790.8965655800135,792.8677670479192,4560453,787.8486855260143,789.0426166080282,2.725795181274371,787.8486855260143,5.019081521904923,0.7504490052957635,3247,15.079281583235149,Negative,Product Launch,792.5089559656686
Tech,2027-04-16,791.7593653646898,794.2781297421278,791.1355987422204,792.5089559656686,2037140,788.4252097211486,789.672860127599,3.0558321540882485,788.4252097211486,4.083746244520057,-0.35881108225055414,2152,83.59491109115683,Positive,Earnings,793.2535509717331
Health,2027-04-17,793.7027307559066,795.0446766679968,792.7663213877688,793.2535509717331,3134322,789.1464669456797,790.3238948265325,3.2739577364768015,789.1464669456797,4.107084026053485,0.7445950060645146,3235,93.5905585319816,Negative,Earnings,794.840147029806
Energy,2027-04-18,795.4025353897989,796.6584975579132,793.2430353535448,794.840147029806,2616419,789.9124273891895,791.145031590764,3.6386104441504754,789.9124273891895,4.927719640616488,1.5865960580728142,2091,13.696512380929482,Negative,Merger,795.4378671704574
Energy,2027-04-19,795.1815727719681,796.0656233234874,795.2238089020353,795.4378671704574,2456454,791.0067585934706,791.9255471507082,3.4698208529783643,791.0067585934706,4.43110857698673,0.5977201406514041,2330,48.82411294334305,Negative,Earnings,796.0190505528651
Tech,2027-04-20,796.3606567548657,797.4011621783436,794.4576519445219,796.0190505528651,4263843,792.0211131884007,792.6698204965548,3.2806005801883216,792.0211131884007,3.9979373644644056,0.5811833824077439,3664,25.88887419705045,Neutral,Regulation,795.1150671772516
Retail,2027-04-21,795.8101948410076,795.6583335398003,793.2946749289622,795.1150671772516,1890648,792.8989970055547,793.114410802136,2.716388628939917,792.8989970055547,2.216070171696856,-0.9039833756135067,2954,75.45233074255646,Negative,Merger,794.2892653421497
Retail,2027-04-22,795.1829385493646,794.6704850082987,793.5235985526128,794.2892653421497,3949514,793.533802648315,793.3280207185021,2.1011189056861697,793.533802648315,0.7554626938347155,-0.8258018351018563,4601,72.16296360047,Negative,Regulation,791.9840547985503
Finance,2027-04-23,791.8608871579604,792.3533197132451,790.7227842085841,791.9840547985503,1178475,793.8433044099024,793.0836632785108,1.4758148282400125,793.8433044099024,-1.8592496113520838,-2.305210543599401,4977,14.088512057039871,Negative,Earnings,795.9832082849242
Health,2027-04-24,794.8324724260892,796.6674235266514,795.1229228207305,795.9832082849242,3395661,794.2298934341326,793.6108532796768,1.4797865305141042,794.2298934341326,1.7533148507916394,3.9991534863738707,3251,87.70272712616372,Neutral,Merger,793.9954818141416
Tech,2027-04-25,793.5850423529367,794.8553970537013,793.1199517041654,793.9954818141416,4470060,794.3426649107548,793.6807857404885,1.4055564354529622,794.3426649107548,-0.34718309661320745,-1.9877264707826043,2193,18.097306397800228,Positive,Product Launch,793.1096714185499
Finance,2027-04-26,792.8962693210822,794.77156976066,792.4889296403336,793.1096714185499,2779996,794.4027364560428,793.5769467728633,1.3292436692506209,794.4027364560428,-1.2930650374929655,-0.8858103955917613,2529,79.72590256481075,Neutral,Other,792.1728568874115
Energy,2027-04-27,792.0433874891223,792.4126390743569,790.6485976465109,792.1728568874115,1360777,794.2946670476107,793.3216577027811,1.4695783307938854,794.2946670476107,-2.121810160199175,-0.9368145311383387,4892,45.69803596280049,Negative,Product Launch,794.4627056413004
Energy,2027-04-28,794.3687759407961,795.9325573360902,792.5903525129675,794.4627056413004,1944177,794.2569229087602,793.52912096433,1.458819408169536,794.2569229087602,0.2057827325402286,2.2898487538889185,3266,32.82722935581512,Neutral,Regulation,794.3728062847164
Health,2027-04-29,794.9322535836817,795.4357161130949,792.4913045662474,794.3728062847164,4209199,794.1504168201861,793.6825182953094,1.400743878937386,794.1504168201861,0.222389464530238,-0.08989935658405557,3473,15.823926267421351,Positive,Product Launch,797.3682904300639
Retail,2027-04-30,798.0055046434077,797.9441811154159,797.018727860314,797.3682904300639,3507524,794.285340807906,794.3526586834464,1.6445068307362045,794.285340807906,3.082949622157912,2.9954841453475183,2638,16.76142561466294,Positive,Product Launch,796.5213091815762
Retail,2027-05-01,796.4354723546138,797.5069483506418,794.771821882263,796.5213091815762,4727303,794.4259650083384,794.7469587740154,1.778044541050428,794.4259650083384,2.095344173237777,-0.8469812484877366,3610,66.18905547009003,Negative,Other,797.5792975060237
Finance,2027-05-02,798.1285399440496,798.1791816455778,796.1044346231695,797.5792975060237,3492013,794.7549682247258,795.2619294525623,2.03566449396525,794.7549682247258,2.8243292812979917,1.0579883244475923,3597,55.043038794712054,Positive,Other,796.4086033995043
Retail,2027-05-03,796.5874340828199,797.6007673099809,795.9029285981237,796.4086033995043,4466948,795.1974230848211,795.4704156247335,1.8376994806791158,795.1974230848211,1.2111803146831335,-1.170694106519477,4525,12.208542165123271,Neutral,Product Launch,801.198901655051
Retail,2027-05-04,801.2311546414824,802.0665895007616,801.064332429208,801.198901655051,2536377,795.718992421834,796.5119585393367,2.6473088084714353,795.718992421834,5.479909233217086,4.790298255546759,4527,11.26978604383252,Neutral,Other,799.323704816992
Retail,2027-05-05,799.7769768955469,799.6525158751497,798.7877102832232,799.323704816992,4786491,796.2518147221189,797.0231851352739,2.794014673206773,796.2518147221189,3.0718900948730834,-1.8751968380590824,4335,7.231057477279146,Positive,Product Launch,800.443346237446
Energy,2027-05-06,800.479472261565,800.6765123865574,798.618929763883,800.443346237446,4090007,796.9851822040085,797.645032608396,2.8397232888615664,796.9851822040085,3.4581640334374697,1.1196414204540588,2697,74.37673473735441,Negative,Merger,802.2108999993102
Energy,2027-05-07,803.2398055878591,803.3042913634545,800.9445426495187,802.2108999993102,1050151,797.9889865151983,798.4751903158349,2.7213084227882636,797.9889865151983,4.2219134841118375,1.7675537618641783,4045,71.18820852292892,Negative,Product Launch,803.5384981942132
Retail,2027-05-08,802.8192926108159,805.3433242607854,802.0963888724174,803.5384981942132,2640248,798.8965657704896,799.3957917482672,2.9207133416148303,798.8965657704896,4.641932423723574,1.3275981949029756,3701,5.843099085457515,Neutral,Earnings,803.6679228764577
Health,2027-05-09,803.4103374269117,804.3558382495731,803.1536181742396,803.6679228764577,1362009,799.8260774296639,800.1725428624836,2.797551058358572,799.8260774296639,3.8418454467938545,0.1294246822445757,4742,56.027007559697296,Positive,Other,803.9082814769909
Finance,2027-05-10,803.8450220285139,805.3742816914361,802.4695051658412,803.9082814769909,3654981,800.4800765343565,800.8517680651213,2.92086653763953,800.4800765343565,3.428204942634352,0.24035860053311353,2539,8.46761552426899,Neutral,Other,804.495904420949
Health,2027-05-11,804.715630766178,805.8132271308286,804.4396614083932,804.495904420949,1072847,801.2775360582938,801.5143383116354,2.806317668610916,801.2775360582938,3.2183683626552693,0.5876229439581948,2329,90.37457706089417,Neutral,Regulation,804.7019004176921
Finance,2027-05-12,805.3358806612436,806.565010246311,803.9512577261461,804.7019004176921,3839611,801.9897963494607,802.093895058191,2.6636425637565355,801.9897963494607,2.7121040682313833,0.20599599674301317,2469,90.71174191801325,Neutral,Regulation,807.1296586512818
Health,2027-05-13,807.1174593676637,808.7716206858801,805.8761519541972,807.1296586512818,3308963,803.0619018746384,803.0094884387529,2.3004659560126126,803.0619018746384,4.067756776643478,2.4277582335897705,4896,69.823298981313,Negative,Earnings,812.0507046544645
Energy,2027-05-14,811.3395898297115,813.1839151722754,811.7585115233819,812.0507046544645,3934539,804.1470821745797,804.6533459325185,3.5462176297126042,804.1470821745797,7.9036224798848025,4.92104600318271,2533,92.618892143945,Positive,Other,811.4357210844489
Retail,2027-05-15,811.8569780326765,812.7497820809172,809.789713935555,811.4357210844489,4023946,805.3582838013255,805.8865050510512,3.776684753031046,805.3582838013255,6.077437283123459,-0.6149835700156245,3962,81.14530304136906,Positive,Other,809.1961151252907
Tech,2027-05-16,809.5735945083617,810.9928880584588,808.7260525276669,809.1961151252907,1493570,806.2335606901099,806.4882523372765,3.5163328626402555,806.2335606901099,2.9625544351807775,-2.2396059591582116,2466,82.85385759270494,Negative,Regulation,809.5195510285882
Finance,2027-05-17,808.5486216988985,810.3185885977621,808.2149888029513,809.5195510285882,1976446,806.9644257930378,807.0393975538786,3.342581615266081,806.9644257930378,2.555125235550463,0.32343590329753624,4467,56.97078505699332,Neutral,Regulation,815.1789697038969
Health,2027-05-18,815.1770676370614,815.8325591156124,814.3685754187462,815.1789697038969,4883755,808.128472944006,808.5193197629728,3.9825642318414145,808.128472944006,7.050496759890848,5.659418675308643,2761,30.60591982161759,Neutral,Product Launch,814.0716205679574
Finance,2027-05-19,813.2765496526173,814.0932427352278,812.8795333770022,814.0716205679574,1423359,809.168842713156,809.5288290002427,4.046235080719792,809.168842713156,4.902777854801457,-1.1073491359394438,3005,21.779911511642158,Negative,Other,817.8498541788456
Retail,2027-05-20,817.5175286300946,819.5029563272285,817.6349530735878,817.8498541788456,4039165,810.5629999833416,811.0417426690796,4.417111619899781,810.5629999833416,7.28685419550402,3.778233610888151,2890,32.72000220389292,Positive,Other,821.7052558069985
Finance,2027-05-21,821.2538513435171,823.3072172078053,821.6714302071553,821.7052558069985,4495652,812.2839351219465,812.9805632396102,5.091626179081995,812.2839351219465,9.421320685052024,3.8554016281528902,4355,62.8495430089062,Negative,Product Launch,821.0980793235825
Health,2027-05-22,821.5027116727035,821.3069883597828,819.2789504688219,821.0980793235825,1692101,813.9235530125355,814.4564752548778,5.018192833269663,813.9235530125355,7.174526311046975,-0.6071764834159694,3955,17.265653583239892,Positive,Other,822.736045481953
Tech,2027-05-23,822.7944605690392,823.8897602442185,822.1967854644187,822.736045481953,4565842,815.4841916956027,815.9618516598005,5.096702918420194,815.4841916956027,7.2518537863503525,1.6379661583705456,4971,25.864023663732162,Positive,Earnings,826.4928387282101
Health,2027-05-24,825.8500432278321,827.4208021245439,824.8534847226492,826.4928387282101,1517649,816.9284051029772,817.8765765813293,5.9845298554239035,816.9284051029772,9.564433625232937,3.7567932462570752,4381,46.80608627954644,Positive,Regulation,826.2345832462352
Tech,2027-05-25,826.6746162277138,826.4720014372534,824.2358826452908,826.2345832462352,1099919,818.4082913191558,819.3962141567667,6.296966819142336,818.4082913191558,7.82629192707941,-0.2582554819749703,2953,23.305009852461556,Neutral,Regulation,826.3274225260304
Health,2027-05-26,825.6105196140662,828.2885589801518,825.9045600100326,826.3274225260304,4520726,820.1214220592298,820.6564338602692,5.824912012796633,820.1214220592298,6.206000466800674,0.09283927979527107,3443,58.86436697160617,Neutral,Regulation,825.6640606981332
Energy,2027-05-27,825.8291175933687,826.0934524730599,825.1337192157665,825.6640606981332,2265322,821.7358730261843,821.5669114671535,4.685948903020602,821.7358730261843,3.9281876719488764,-0.6633618278972335,3672,92.31760284563299,Negative,Merger,824.1345472367475
Health,2027-05-28,823.7275419021017,824.2690155969286,822.8088276614782,824.1345472367475,4339748,822.6314307794694,822.0337543343524,4.114520006991124,822.6314307794694,1.5031164572781108,-1.5295134613857044,4836,74.80893657031264,Negative,Earnings,823.3359921466155
Tech,2027-05-29,823.1531536053502,824.5256869056193,821.4050948774142,823.3359921466155,4731784,823.5578679373351,822.270524845673,2.808848553719393,823.5578679373351,-0.22187579071965047,-0.7985550901320266,2831,66.64266141489131,Neutral,Earnings,821.3881116130909
Retail,2027-05-30,821.6402469871101,822.865844967357,819.5564829167095,821.3881116130909,2091838,823.9116936807598,822.1100860761126,2.15718867077733,823.9116936807598,-2.5235820676688263,-1.9478805335245397,2843,58.27214759837788,Negative,Product Launch,821.9562785496094
Tech,2027-05-31,822.2170032491391,822.0211654417037,820.9505275094782,821.9562785496094,4544450,823.9367959550207,822.0821210712938,2.129949025331699,823.9367959550207,-1.9805174054113195,0.5681669365184234,4297,48.79479092570649,Neutral,Merger,820.916332087492
Health,2027-06-01,821.58481662427,822.2337673649461,819.3261115224386,820.916332087492,1544893,823.9186212314116,821.8701594378753,2.1574607582439533,823.9186212314116,-3.0022891439195973,-1.0399464621173138,3319,18.656385963465972,Neutral,Other,821.8839039110735
Tech,2027-06-02,821.8427770612378,822.9484876629764,821.6124122048737,821.8839039110735,3700030,823.8334070743238,821.8726584330022,2.225126886645614,823.8334070743238,-1.949503163250256,0.9675718235814657,2183,89.47104554268655,Positive,Earnings,819.2721126186663
